World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Latitude,Longitude,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Traffic Separation Scheme,Vessel Traffic Service,Pilotage - Compulsory,Pilotage - Available
57440.0,Thailand -- 57431,Erawan Terminal, ,TH ERA,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean, ,9.1,101.35,0.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
6700.0,United States E Coast -- 6585,Bar Harbor, ,US BHB,United States,North Atlantic Ocean, ,44.383333,-68.2,3.0,0.0,4.9,1.8,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
44740.0,Turkey Asia -- 44360,Dikili, ,TR DIK,Turkey,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,39.016667,26.816667,0.0,0.0,0.0,20.1,6.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
45368.0,Tunisia -- 45360,Didon Terminal, ,TN DID,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,33.783333,11.9,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
45375.0,Tunisia -- 45360,Gabes,Ghannouche; Rhennouch,TN GAE,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,33.9,10.116667,2.0,0.0,12.5,6.4,9.4,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45420.0,Tunisia -- 45360,La Goulette, ,TN LGN,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,36.8,10.3,0.0,0.0,11.0,11.0,6.4,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
44660.0,Turkey Asia -- 44360,Erdek,Artaki,TR ERK,Turkey,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean, ,40.383333,27.8,0.0,0.0,23.2,17.1,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,No
44730.0,Turkey Asia -- 44360,Ayvalik,Aivali,TR AYV,Turkey,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,39.316667,26.7,2.0,0.0,4.9,9.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
44752.0,Turkey Asia -- 44360,Nemrut Limani Bay, ,TR NEM,Turkey,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,38.766667,26.916667,0.0,0.0,15.5,15.5,6.4,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
9235.0,US Gulf Coast -- 8650,Deer Park, ,US DEX,United States,Gulf of Mexico; North Atlantic Ocean, ,29.75,-95.333333,0.0,0.0,14.0,9.4,0.0,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
44810.0,Turkey Asia -- 44360,Fethiye, ,TR FET,Turkey,Mediterranean Sea; North Atlantic Ocean, ,36.633333,29.1,0.0,0.0,23.2,11.0,9.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
43334.0,Turkey Europe -- 43325,Aliaga, ,TR ALI,Turkey,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,38.833333,26.933333,1.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45430.0,Tunisia -- 45360,Tunis, ,TN TUN,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,36.8,10.25,0.0,0.0,6.4,11.0,4.9,0.0,0.0,0.0,Medium,Canal or Lake,Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
40870.0,Slovenia -- 40850,Piran,Pirano,SI PIR,Slovenia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean, ,45.533333,13.566667,0.0,0.0,1.8,14.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
45365.0,Tunisia -- 45360,Zarzis, ,TN ZRZ,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,33.5,11.116667,1.0,0.0,12.5,4.9,9.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
44801.0,Turkey Asia -- 44360,Toros Gubre, ,TR TGT,Turkey,Mediterranean Sea; North Atlantic Ocean, ,36.916667,35.966667,0.0,0.0,0.0,23.2,4.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45432.0,Tunisia -- 45360,Rades, ,TN RDS,Tunisia,Mediterranean Sea; North Atlantic Ocean, ,36.816667,10.3,1.0,0.0,9.4,0.0,9.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57435.0,Thailand -- 57431,Pattani, ,TH PTN,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean, ,6.95,101.3,0.0,0.0,1.8,9.4,4.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7820.0,United States E Coast -- 6585,Elizabethport, ,US ZIP,United States,North Atlantic Ocean, ,40.65,-74.183333,1.5,0.0,11.0,11.0,9.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
7780.0,United States E Coast -- 6585,Jersey City, ,US JEC,United States,North Atlantic Ocean, ,40.716667,-74.033333,1.2,0.0,12.5,12.5,9.4,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
7550.0,United States E Coast -- 6585,New Haven, ,US HVN,United States,North Atlantic Ocean, ,41.233333,-72.916667,1.8,0.0,9.4,1.8,9.4,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7500.0,United States E Coast -- 6585,New London, ,US NLO,United States,North Atlantic Ocean, ,41.35,-72.08333299999998,0.9,0.0,9.4,9.4,9.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
8070.0,United States E Coast -- 6585,Marcus Hook, ,US MAH,United States,North Atlantic Ocean, ,39.816667,-75.416667,1.8,0.0,11.0,11.0,9.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
8300.0,United States E Coast -- 6585,Newport News, ,US NNS,United States,North Atlantic Ocean, ,36.966667,-76.433333,0.9,0.0,12.5,12.5,11.0,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
57620.0,Vietnam -- 57510,Nha Trang, ,VN NHA,Vietnam,South China Sea; North Pacific Ocean, ,12.25,109.233333,2.0,0.0,11.0,14.0,11.0,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Fair,Yes,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
7170.0,United States E Coast -- 6585,Kennebunkport, ,US KBP,United States,North Atlantic Ocean, ,43.366667,-70.466667,2.7,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Yes,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7040.0,United States E Coast -- 6585,Boothbay Harbor, ,US OYH,United States,North Atlantic Ocean, ,43.866667,-69.583333,2.7,0.0,4.9,12.5,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
11310.0,St Thomas -- 11305,Charlotte Amalie,St Thomas Harbor,VI CHA,U.S. Virgin Islands,Caribbean Sea; North Atlantic Ocean, ,18.35,-64.933333,0.0,0.0,9.4,4.9,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Good,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
16340.0,United States W Coast -- 16000,Oakland, ,US OAK,United States,North Pacific Ocean, ,37.816667,-122.333333,1.5,0.0,7.9,0.0,7.9,0.0,0.0,0.0,Large,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
16240.0,United States W Coast -- 16000,Monterey, ,US MY3,United States,North Pacific Ocean, ,36.616667,-121.883333,1.2,0.0,4.9,0.0,6.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
16210.0,United States W Coast -- 16000,Morro Bay, ,US MJK,United States,North Pacific Ocean, ,35.366667,-120.85,0.9,0.0,4.9,0.0,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Excellent,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
8860.0,US Gulf Coast -- 8650,New Orleans, ,US MSY,United States,Gulf of Mexico; North Atlantic Ocean, ,29.95,-90.04999999999998,0.0,0.0,11.0,23.2,11.0,0.0,0.0,0.0,Large,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
8820.0,US Gulf Coast -- 8650,Madisonville, ,US INV,United States,Gulf of Mexico; North Atlantic Ocean, ,30.4,-90.15,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
8770.0,US Gulf Coast -- 8650,Mobile, ,US MOB,United States,Gulf of Mexico; North Atlantic Ocean, ,30.683333,-88.116667,0.6,0.0,11.0,21.6,11.0,0.0,0.0,0.0,Large,River (Natural),Unknown,Excellent,No,No,No,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
8640.0,United States E Coast -- 6585,Miami, ,US MIA,United States,North Atlantic Ocean, ,25.783333,-80.183333,0.9,0.0,12.5,23.2,12.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
16330.0,United States W Coast -- 16000,Alameda, ,US NGZ,United States,North Pacific Ocean, ,37.783333,-122.266667,1.5,0.0,15.2,0.0,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
12280.0,Venezuela -- 11950,Caripito, ,VE CAR,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.15,-63.033333,4.0,0.0,9.4,14.0,0.0,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
8940.0,US Gulf Coast -- 8650,Destrehan, ,US NEW,United States,Gulf of Mexico; North Atlantic Ocean, ,29.95,-90.366667,0.0,0.0,9.4,12.5,12.5,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Unknown,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
16360.0,United States W Coast -- 16000,Berkeley, ,US JBK,United States,North Pacific Ocean, ,37.866667,-122.3,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11335.0,St Croix -- 11325,Limetree Bay, ,VI LIB,U.S. Virgin Islands,Caribbean Sea; North Atlantic Ocean, ,17.7,-64.75,1.0,0.0,12.5,0.0,4.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Yes,No,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Yes
7230.0,United States E Coast -- 6585,Marblehead, ,US MH2,United States,North Atlantic Ocean, ,42.5,-70.85,2.7,0.0,6.4,6.4,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
11336.0,St Croix -- 11325,Port Alucroix, ,VI PAX,U.S. Virgin Islands,Caribbean Sea; North Atlantic Ocean, ,17.7,-64.766667,0.0,0.0,9.4,9.4,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
6810.0,United States E Coast -- 6585,Stonington, ,US SG4,United States,North Atlantic Ocean, ,44.15,-68.666667,0.0,0.0,4.9,4.9,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
9330.0,US Gulf Coast -- 8650,Port Isabel, ,US PIS,United States,Gulf of Mexico; North Atlantic Ocean, ,26.083333,-97.2,0.3,0.0,9.4,9.4,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
8700.0,US Gulf Coast -- 8650,Tarpon Springs, ,US ZKL,United States,Gulf of Mexico; North Atlantic Ocean, ,28.15,-82.766667,0.6,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Unknown,No,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
7180.0,United States E Coast -- 6585,Portsmouth, ,US PSM,United States,North Atlantic Ocean, ,43.083333,-70.75,2.4,0.0,9.4,20.1,9.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
16300.0,United States W Coast -- 16000,San Francisco, ,US SFO,United States,North Pacific Ocean, ,37.816667,-122.416667,1.2,0.0,9.4,7.9,11.0,0.0,0.0,0.0,Large,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
9160.0,US Gulf Coast -- 8650,Texas City, ,US TXT,United States,Gulf of Mexico; North Atlantic Ocean, ,29.383333,-94.916667,0.0,0.0,11.0,7.9,11.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
7225.0,United States E Coast -- 6585,Salem, ,US SLM,United States,North Atlantic Ocean, ,42.516667,-70.883333,2.7,0.0,7.9,6.4,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
8760.0,US Gulf Coast -- 8650,Pensacola, ,US PNS,United States,Gulf of Mexico; North Atlantic Ocean, ,30.4,-87.216667,0.3,0.0,11.0,3.4,9.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
16150.0,United States W Coast -- 16000,Santa Barbara, ,US SBA,United States,North Pacific Ocean, ,34.416667,-119.683333,1.2,0.0,3.4,11.0,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
6960.0,United States E Coast -- 6585,Rockland, ,US RKD,United States,North Atlantic Ocean, ,44.1,-69.1,3.0,0.0,3.4,6.4,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
6890.0,United States E Coast -- 6585,Winterport, ,US WIE,United States,North Atlantic Ocean, ,44.633333,-68.85,3.7,0.0,3.4,6.4,6.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9100.0,US Gulf Coast -- 8650,Port Neches, ,US PON,United States,Gulf of Mexico; North Atlantic Ocean, ,30.0,-93.95,0.0,0.0,11.0,7.9,11.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
9290.0,US Gulf Coast -- 8650,Rockport, ,US RKP,United States,Gulf of Mexico; North Atlantic Ocean, ,28.016667,-97.05,0.0,0.0,1.8,3.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Yes,Unknown
46780.0,South Africa -- 46725,Simonstown,Simonsbaai,ZA SMN,South Africa,South Atlantic Ocean, ,-34.185,18.436666667,1.0,0.0,7.9,12.0,7.9,195.0,0.0,9.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7150.0,United States E Coast -- 6585,Portland, ,US PWM,United States,North Atlantic Ocean, ,43.666667,-70.25,2.7,0.0,9.4,14.0,11.0,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Excellent,Yes,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
16420.0,United States W Coast -- 16000,South Vallejo, ,US VLO,United States,North Pacific Ocean, ,38.083333,-122.25,1.2,0.0,7.9,6.4,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
8780.0,US Gulf Coast -- 8650,Pascagoula, ,US PGL,United States,Gulf of Mexico; North Atlantic Ocean, ,30.35,-88.56666699999998,0.6,0.0,9.4,6.4,11.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
8750.0,US Gulf Coast -- 8650,Panama City, ,US PFN,United States,Gulf of Mexico; North Atlantic Ocean, ,30.133333,-85.65,0.3,0.0,9.4,9.4,9.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Unknown,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
6870.0,United States E Coast -- 6585,Sandypoint, ,US SYP,United States,North Atlantic Ocean, ,44.516667,-68.816667,3.4,0.0,3.4,3.4,7.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7160.0,United States E Coast -- 6585,Saco, ,US QSK,United States,North Atlantic Ocean, ,43.5,-70.45,2.7,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Yes,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
8260.0,United States E Coast -- 6585,West Point, ,US VI2,United States,North Atlantic Ocean, ,37.533333,-76.79999999999998,0.9,0.0,4.9,4.9,4.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7930.0,United States E Coast -- 6585,Port Reading, ,US PRD,United States,North Atlantic Ocean, ,40.566667,-74.233333,1.5,0.0,9.4,9.4,9.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7620.0,United States E Coast -- 6585,Port Chester, ,US UXZ,United States,North Atlantic Ocean, ,41.0,-73.666667,2.1,0.0,1.8,1.8,3.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
7420.0,United States E Coast -- 6585,Providence, ,US PVD,United States,North Atlantic Ocean, ,41.8,-71.4,1.2,0.0,11.0,9.4,11.0,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
7970.0,United States E Coast -- 6585,Sayreville, ,US XNA,United States,North Atlantic Ocean, ,40.466667,-74.366667,1.5,0.0,3.4,3.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7960.0,United States E Coast -- 6585,Perth Amboy, ,US PAY,United States,North Atlantic Ocean, ,40.5,-74.266667,1.5,0.0,11.0,7.9,7.9,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
8250.0,United States E Coast -- 6585,Yorktown, ,US YKW,United States,North Atlantic Ocean, ,37.233333,-76.5,0.6,0.0,11.0,9.4,4.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
7750.0,United States E Coast -- 6585,Edgewater, ,US EGW,United States,North Atlantic Ocean, ,40.816667,-73.983333,1.2,0.0,9.4,9.4,6.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
48325.0,Bahrain -- 48305,Mina Salman,Khor Kaliya,BH MIN,Bahrain,Persian Gulf; Indian Ocean, ,26.2,50.633333,2.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Fair,Yes,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
12775.0,Brazil SE Coast -- 12700,Madre De Deus, ,BR MDD,Brazil,South Atlantic Ocean, ,-12.75,-38.616667,2.0,0.0,11.0,0.0,3.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
6780.0,United States E Coast -- 6585,Ellsworth, ,US ESR,United States,North Atlantic Ocean, ,44.55,-68.416667,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
53710.0,Australia -- 53290,Jervis Bay, ,AU JEB,Australia,Tasman Sea; South Pacific Ocean, ,-35.116667,150.8,1.0,0.0,23.2,12.5,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
6740.0,United States E Coast -- 6585,Frenchboro,Lunt Harbor,US F8O,United States,North Atlantic Ocean, ,44.116667,-68.366667,3.4,0.0,6.4,1.8,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
53750.0,Australia -- 53290,Batemans Bay, ,AU QBW,Australia,Tasman Sea; South Pacific Ocean, ,-35.7,150.166667,1.0,0.0,15.5,9.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Yes,Unknown,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
48392.0,Iraq -- 48375,Al-Basra Oil Terminal,Mina Al Bakr Terminal,IQ MAB,Iraq,Persian Gulf; Indian Ocean, ,29.683333,48.816667,4.0,0.0,20.1,0.0,23.2,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45660.0,Algeria -- 45470,Beni Saf, ,DZ BSF,Algeria,Mediterranean Sea; North Atlantic Ocean, ,35.3,-1.383333,0.0,0.0,0.0,18.6,7.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
45910.0,Cape Verde -- 45869,Porto Da Praia, ,CV RAI,Cabo Verde,North Atlantic Ocean, ,14.916667,-23.516667,1.0,0.0,6.4,15.5,7.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,Unknown,Yes,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
